language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
T-Nûshor 3	tgk	short	1645	short	kutah	F	Origin: Iranian
T-Nûshor 3	tgk	narrow	1267	narrow	bɔrik	G	Origin: Iranian
T-Nûshor 3	tgk	thin	1400	thin	tʉnʉk	L	Origin: Iranian
T-Nûshor 3	tgk	woman	962	woman	zanak	J	Origin: Iranian
T-Nûshor 3	tgk	man	1554	man	mardak	H	Origin: Iranian
T-Nûshor 3	tgk	person	683	person	ɔdam	A	Origin: Arabian
T-Nûshor 3	tgk	child	2099	child	kudak	F	Origin: Iranian
T-Rishtan 1	tgk	heavy	1210	heavy	vazmɪn	C	Origin: Iranian
T-Rishtan 1	tgk	small	1246	small	majda	J	Origin: Iranian
T-Rishtan 1	tgk	narrow	1267	narrow	taŋ	N	Origin: Iranian
T-Rishtan 1	tgk	thin	1400	thin	xarɔp	N	Origin: Iranian
T-Rishtan 1	tgk	woman	962	woman	zanak	J	Origin: Iranian
T-Rishtan 1	tgk	man	1554	man	mardak	H	Origin: Iranian
T-Rishtan 1	tgk	person	683	person	ɔdam	A	Origin: Arabian
T-Rishtan 1	tgk	child	2099	child	baʧa	G	Origin: Iranian
T-Rishtan 2	tgk	heavy	1210	heavy	vazmin	C	Origin: Iranian
T-Rishtan 2	tgk	small	1246	small	majda	J	Origin: Iranian
T-Rishtan 2	tgk	short	1645	short	kalta	B	Origin: Iranian
T-Rishtan 2	tgk	narrow	1267	narrow	tɔr	A	Origin: Iranian
T-Rishtan 2	tgk	thin	1400	thin	bɔrik	K	Origin: Iranian
T-Rishtan 2	tgk	woman	962	woman	zan	G	Origin: Iranian
T-Rishtan 2	tgk	man	1554	man	mard	G	Origin: Iranian
T-Rishtan 2	tgk	person	683	person	ɔdam	A	Origin: Arabian
T-Rishtan 2	tgk	child	2099	child	baʧa	G	Origin: Iranian
T-Rishtan 3	tgk	heavy	1210	heavy	vazmɪn	C	Origin: Iranian
T-Rishtan 3	tgk	small	1246	small	majda	J	Origin: Iranian
T-Rishtan 3	tgk	short	1645	short	kalta	B	Origin: Iranian
T-Rishtan 3	tgk	narrow	1267	narrow	kutɔh	O	Origin: Iranian
T-Rishtan 3	tgk	thin	1400	thin	bɔrik	K	Origin: Iranian
T-Rishtan 3	tgk	woman	962	woman	zanak	J	Origin: Iranian
T-Rishtan 3	tgk	man	1554	man	mardak	H	Origin: Iranian
T-Rishtan 3	tgk	person	683	person	ɔdam	A	Origin: Arabian
T-Rishtan 3	tgk	child	2099	child	baʧa	G	Origin: Iranian
T-Shink 1	tgk	heavy	1210	heavy	vazmin	C	Origin: Iranian
T-Shink 1	tgk	small	1246	small	majdik	J	Origin: Iranian
T-Shink 1	tgk	short	1645	short	kalta	B	Origin: Iranian
T-Shink 1	tgk	narrow	1267	narrow	taŋ	N	Origin: Iranian
T-Shink 1	tgk	thin	1400	thin	bɔri	K	Origin: Iranian
T-Shink 1	tgk	woman	962	woman	zan	G	Origin: Iranian
T-Shink 1	tgk	man	1554	man	mardak	H	Origin: Iranian
T-Shink 1	tgk	person	683	person	ɔdam	A	Origin: Arabian
T-Shink 1	tgk	child	2099	child	baʧa	G	Origin: Iranian
T-Shink 2	tgk	heavy	1210	heavy	vazmin	C	Origin: Iranian
T-Shink 2	tgk	small	1246	small	majda	J	Origin: Iranian
T-Shink 2	tgk	short	1645	short	kutɔh	F	Origin: Iranian
T-Shink 2	tgk	narrow	1267	narrow	taŋ	N	Origin: Iranian
T-Shink 2	tgk	thin	1400	thin	bɔrik	K	Origin: Iranian
T-Shink 2	tgk	woman	962	woman	zan	G	Origin: Iranian
T-Shink 2	tgk	man	1554	man	mard	G	Origin: Iranian
T-Shink 2	tgk	person	683	person	ɔdam	A	Origin: Arabian
T-Shink 2	tgk	child	2099	child	baca	G	Origin: Iranian
T-Shink 3	tgk	heavy	1210	heavy	vazmin	C	Origin: Iranian
T-Shink 3	tgk	small	1246	small	xʉrd	L	Origin: Iranian
T-Shink 3	tgk	short	1645	short	kutɔh	F	Origin: Iranian
T-Shink 3	tgk	narrow	1267	narrow	taŋ	N	Origin: Iranian
T-Shink 3	tgk	thin	1400	thin	bɔrik	K	Origin: Iranian
T-Shink 3	tgk	woman	962	woman	zan	G	Origin: Iranian
T-Shink 3	tgk	man	1554	man	mard	G	Origin: Iranian
T-Shink 3	tgk	person	683	person	ɔdam	A	Origin: Arabian
T-Shink 3	tgk	child	2099	child	baʧa	G	Origin: Iranian
T-Urmetan 1	tgk	heavy	1210	heavy	vazbin	C	Origin: Iranian
T-Urmetan 1	tgk	small	1246	small	majda	J	Origin: Iranian
T-Urmetan 1	tgk	short	1645	short	kałta	B	Origin: Iranian
T-Urmetan 1	tgk	narrow	1267	narrow	boˑrik	G	Origin: Iranian
T-Urmetan 1	tgk	thin	1400	thin	xarob̥	N	Origin: Iranian
T-Urmetan 1	tgk	woman	962	woman	zanak	J	Origin: Iranian
T-Urmetan 1	tgk	man	1554	man	mardak	H	Origin: Iranian
T-Urmetan 1	tgk	person	683	person	ɔdam	A	Origin: Arabian
T-Urmetan 1	tgk	child	2099	child	baʧa	G	Origin: Iranian
T-Urmetan 2	tgk	heavy	1210	heavy	vazmin	C	Origin: Iranian
T-Urmetan 2	tgk	small	1246	small	majda	J	Origin: Iranian
T-Urmetan 2	tgk	short	1645	short	kutɔh	F	Origin: Iranian
T-Urmetan 2	tgk	narrow	1267	narrow	boˑrik	G	Origin: Iranian
T-Urmetan 2	tgk	thin	1400	thin	xarob̥	N	Origin: Iranian
T-Urmetan 2	tgk	woman	962	woman	zanak	J	Origin: Iranian
T-Urmetan 2	tgk	man	1554	man	mard	G	Origin: Iranian
T-Urmetan 2	tgk	person	683	person	ɔdam	A	Origin: Arabian
T-Urmetan 2	tgk	child	2099	child	kudak	F	Origin: Iranian
T-Urmetan 3	tgk	heavy	1210	heavy	vazmin	C	Origin: Iranian
T-Urmetan 3	tgk	small	1246	small	majdajak	K	Origin: Iranian
T-Urmetan 3	tgk	short	1645	short	kutɔh	F	Origin: Iranian
T-Urmetan 3	tgk	narrow	1267	narrow	taŋ˳	N	Origin: Iranian
T-Urmetan 3	tgk	thin	1400	thin	bɔrik	K	Origin: Iranian
T-Urmetan 3	tgk	woman	962	woman	zan	G	Origin: Iranian
T-Urmetan 3	tgk	man	1554	man	mard	G	Origin: Iranian
T-Urmetan 3	tgk	person	683	person	ɔdam	A	Origin: Arabian
T-Urmetan 3	tgk	child	2099	child	kudak	F	Origin: Iranian
T-Urmetan 4	tgk	heavy	1210	heavy	vazmin	C	Origin: Iranian
T-Urmetan 4	tgk	short	1645	short	kalta	B	Origin: Iranian
T-Urmetan 4	tgk	narrow	1267	narrow	kalta	P	Origin: Iranian
T-Urmetan 4	tgk	thin	1400	thin	bɔrik	K	Origin: Iranian
T-Urmetan 4	tgk	woman	962	woman	zanak	J	Origin: Iranian
T-Urmetan 4	tgk	man	1554	man	mardak	H	Origin: Iranian
T-Urmetan 4	tgk	person	683	person	ɔdam	A	Origin: Arabian
T-Urmetan 4	tgk	child	2099	child	baʧa	G	Origin: Iranian
T-Zarmanak 1	tgk	heavy	1210	heavy	vazbin	C	Origin: Iranian
T-Zarmanak 1	tgk	small	1246	small	majda	J	Origin: Iranian
T-Zarmanak 1	tgk	short	1645	short	kalta	B	Origin: Iranian
T-Zarmanak 1	tgk	narrow	1267	narrow	borik	G	Origin: Iranian
T-Zarmanak 1	tgk	thin	1400	thin	tunuk	L	Origin: Iranian
T-Zarmanak 1	tgk	woman	962	woman	zajif	I	Origin: Iranian
T-Zarmanak 1	tgk	man	1554	man	mard	G	Origin: Iranian
T-Zarmanak 1	tgk	person	683	person	ɔdam	A	Origin: Arabian
T-Zarmanak 1	tgk	child	2099	child	baʧa	G	Origin: Iranian
T-Zarmanak 2	tgk	heavy	1210	heavy	vazbin	C	Origin: Iranian
T-Zarmanak 2	tgk	small	1246	small	majda	J	Origin: Iranian
T-Zarmanak 2	tgk	short	1645	short	kalta	B	Origin: Iranian
T-Zarmanak 2	tgk	narrow	1267	narrow	kambar	Q	Origin: Iranian
T-Zarmanak 2	tgk	thin	1400	thin	xarɔb̥	N	Origin: Iranian
T-Zarmanak 2	tgk	woman	962	woman	zan	G	Origin: Iranian
T-Zarmanak 2	tgk	man	1554	man	mard̥	G	Origin: Iranian
T-Zarmanak 2	tgk	person	683	person	ɔdam	A	Origin: Arabian
T-Zarmanak 2	tgk	child	2099	child	baʧa	G	Origin: Iranian
Y-Dugova 1	yai	heavy	1210	heavy	vazmin	C	Origin: Iranian
Y-Dugova 1	yai	small	1246	small	majdak	J	Origin: Iranian
Y-Dugova 1	yai	narrow	1267	narrow	hɔrd	R	Origin: Iranian
Y-Dugova 1	yai	thin	1400	thin	tunuk	L	Origin: Iranian
Y-Dugova 1	yai	woman	962	woman	zaifa	I	Origin: Iranian
Y-Dugova 1	yai	man	1554	man	mardak	H	Origin: Iranian
Y-Dugova 1	yai	person	683	person	ɔdam	A	Origin: Arabian
Y-Dugova 1	yai	child	2099	child	kudak	F	Origin: Iranian
Y-Dugova 2	yai	heavy	1210	heavy	vazmin	C	Origin: Iranian
Y-Dugova 2	yai	small	1246	small	majdahak	K	Origin: Iranian
Y-Dugova 2	yai	short	1645	short	kalta	B	Origin: Iranian
Y-Dugova 2	yai	narrow	1267	narrow	tank	N	Origin: Iranian
Y-Dugova 2	yai	thin	1400	thin	bɔrik	K	Origin: Iranian
Y-Dugova 2	yai	woman	962	woman	zaifa	I	Origin: Iranian
Y-Dugova 2	yai	man	1554	man	mɔrtit	I	Origin: Iranian
Y-Dugova 2	yai	person	683	person	ɔdam	A	Origin: Arabian
Y-Dugova 2	yai	child	2099	child	pulla	J	Origin: Iranian
Y-Safedorak 1	yai	heavy	1210	heavy	vazmin	C	Origin: Iranian
Y-Safedorak 1	yai	small	1246	small	majdahak	K	Origin: Iranian
Y-Safedorak 1	yai	short	1645	short	kalta	B	Origin: Iranian
Y-Safedorak 1	yai	narrow	1267	narrow	tank	N	Origin: Iranian
Y-Safedorak 1	yai	thin	1400	thin	boˑrik	K	Origin: Iranian
Y-Safedorak 1	yai	woman	962	woman	zaifa	I	Origin: Iranian
Y-Safedorak 1	yai	man	1554	man	mɔrtit	I	Origin: Iranian
Y-Safedorak 1	yai	person	683	person	ɔdam	A	Origin: Arabian
Y-Safedorak 1	yai	child	2099	child	pulla	J	Origin: Iranian
Y-Safedorak 2	yai	heavy	1210	heavy	vazmin	C	Origin: Iranian
Y-Safedorak 2	yai	small	1246	small	majda	J	Origin: Iranian
Y-Safedorak 2	yai	short	1645	short	kalta	B	Origin: Iranian
Y-Safedorak 2	yai	narrow	1267	narrow	tank	N	Origin: Iranian
Y-Safedorak 2	yai	thin	1400	thin	boˑrik	K	Origin: Iranian
Y-Safedorak 2	yai	woman	962	woman	zaifa	I	Origin: Iranian
Y-Safedorak 2	yai	man	1554	man	mʊrti	I	Origin: Iranian
Y-Safedorak 2	yai	person	683	person	ɔdam	A	Origin: Arabian
Y-Safedorak 2	yai	child	2099	child	pʊlla	J	Origin: Iranian
Y-Safedorak 3	yai	heavy	1210	heavy	vazmin	C	Origin: Iranian
Y-Safedorak 3	yai	small	1246	small	majda	J	Origin: Iranian
Y-Safedorak 3	yai	short	1645	short	kalta	B	Origin: Iranian
Y-Safedorak 3	yai	narrow	1267	narrow	tank	N	Origin: Iranian
Y-Safedorak 3	yai	thin	1400	thin	borik	K	Origin: Iranian
Y-Safedorak 3	yai	woman	962	woman	zaifa	I	Origin: Iranian
Y-Safedorak 3	yai	man	1554	man	mardak	H	Origin: Iranian
Y-Safedorak 3	yai	person	683	person	ɔdam	A	Origin: Arabian
Y-Safedorak 3	yai	child	2099	child	kudak	F	Origin: Iranian
Ka-Gazli 1	kaz	wife	1199	wife	ajɪł	A	Origin: Turkic
Ka-Gazli 1	kaz	husband	1200	husband	kyjəw	A	Origin: Turkic
Ka-Gazli 1	kaz	mother	1216	mother	ana	A	Origin: Turkic
Ka-Gazli 1	kaz	father	1217	father	akʲe	A	Origin: Turkic
Ka-Gazli 1	kaz	animal	619	animal	ʒanwar	A	Origin: Turkic
Ka-Gazli 1	kaz	fish	227	fish	bɒləq	A	Origin: Turkic
Ka-Gazli 1	kaz	bird	937	bird	qʊs	A	Origin: Turkic
Ka-Gazli 1	kaz	dog	2009	dog	it	A	Origin: Turkic
Ka-Gazli 2	kaz	wife	1199	wife	ajɪł	A	Origin: Turkic
Ka-Gazli 2	kaz	husband	1200	husband	jɪrkek	B	Origin: Turkic
Ka-Gazli 2	kaz	mother	1216	mother	ʃɪʃe	B	Origin: Turkic
Ka-Gazli 2	kaz	father	1217	father	akʲe	A	Origin: Turkic
Ka-Gazli 2	kaz	animal	619	animal	hajβɔn	B	Origin: Arabian
Ka-Gazli 2	kaz	fish	227	fish	baləq	A	Origin: Turkic
Ka-Gazli 2	kaz	bird	937	bird	qʊs	A	Origin: Turkic
Ka-Gazli 2	kaz	dog	2009	dog	it	A	Origin: Turkic
Ka-Gazli 2	kaz	louse	1392	louse	bit	A	Origin: Turkic
Ka-Gazli 3	kaz	wife	1199	wife	ajɪł	A	Origin: Turkic
Ka-Gazli 3	kaz	husband	1200	husband	bajɪm	C	Origin: Turkic
Ka-Gazli 3	kaz	mother	1216	mother	ana	A	Origin: Turkic
Ka-Gazli 3	kaz	father	1217	father	akʲe	A	Origin: Turkic
Ka-Gazli 3	kaz	animal	619	animal	maw	C	Origin: Turkic
Ka-Gazli 3	kaz	fish	227	fish	balɜq	A	Origin: Turkic
Ka-Gazli 3	kaz	bird	937	bird	qʊs	A	Origin: Turkic
Ka-Gazli 3	kaz	dog	2009	dog	it	A	Origin: Turkic
Ka-Gazli 3	kaz	louse	1392	louse	bit	A	Origin: Turkic
Ka-Gazli 4	kaz	wife	1199	wife	ajɪl	A	Origin: Turkic
Ka-Gazli 4	kaz	husband	1200	husband	kʉjew	A	Origin: Turkic
Ka-Gazli 4	kaz	mother	1216	mother	ana	A	Origin: Turkic
Ka-Gazli 4	kaz	father	1217	father	akʲe	A	Origin: Turkic
Ka-Gazli 4	kaz	animal	619	animal	ʒanwar	A	Origin: Turkic
Ka-Gazli 4	kaz	fish	227	fish	balɜq	A	Origin: Turkic
Ka-Gazli 4	kaz	bird	937	bird	qʉs	A	Origin: Turkic
Ka-Gazli 4	kaz	dog	2009	dog	it	A	Origin: Turkic
Ka-Gazli 4	kaz	louse	1392	louse	bit	A	Origin: Turkic
Ka-Gazli 5	kaz	wife	1199	wife	qatɪn	B	Origin: Turkic
Ka-Gazli 5	kaz	husband	1200	husband	kʉjew	A	Origin: Turkic
Ka-Gazli 5	kaz	mother	1216	mother	ana	A	Origin: Turkic
Ka-Gazli 5	kaz	father	1217	father	akʲe	A	Origin: Turkic
Ka-Gazli 5	kaz	animal	619	animal	ʒanwar	A	Origin: Turkic
Ka-Gazli 5	kaz	fish	227	fish	balɜq	A	Origin: Turkic
Ka-Gazli 5	kaz	bird	937	bird	qʊs	A	Origin: Turkic
Ka-Gazli 5	kaz	dog	2009	dog	it	A	Origin: Turkic
Ka-Gazli 5	kaz	louse	1392	louse	bit	A	Origin: Turkic
Ka-Gazli 6	kaz	wife	1199	wife	ajelə	A	Origin: Turkic
Ka-Gazli 6	kaz	husband	1200	husband	kʉjwə	A	Origin: Turkic
Ka-Gazli 6	kaz	mother	1216	mother	ana	A	Origin: Turkic
Ka-Gazli 6	kaz	father	1217	father	akʲe	A	Origin: Turkic
Ka-Gazli 6	kaz	animal	619	animal	mal	C	Origin: Turkic
Ka-Gazli 6	kaz	fish	227	fish	balɜq	A	Origin: Turkic
Ka-Gazli 6	kaz	bird	937	bird	qʊs	A	Origin: Turkic
Ka-Gazli 6	kaz	dog	2009	dog	it	A	Origin: Turkic
Ka-Gazli 6	kaz	louse	1392	louse	bit	A	Origin: Turkic
Ka-Gazli 7	kaz	husband	1200	husband	kɨjəw	A	Origin: Turkic
Ka-Gazli 7	kaz	mother	1216	mother	ana	A	Origin: Turkic
Ka-Gazli 7	kaz	father	1217	father	akʲe	A	Origin: Turkic
Ka-Gazli 7	kaz	animal	619	animal	hajvon	B	Origin: Arabian
Ka-Gazli 7	kaz	fish	227	fish	balɜq	A	Origin: Turkic
Ka-Gazli 7	kaz	bird	937	bird	qʊs	A	Origin: Turkic
Ka-Gazli 7	kaz	dog	2009	dog	it	A	Origin: Turkic
Ka-Gazli 7	kaz	louse	1392	louse	bit	A	Origin: Turkic
Ka-Raushan 1	kaz	wife	1199	wife	ɛjɪl	A	Origin: Turkic
Ka-Raushan 1	kaz	husband	1200	husband	jɪrkɛk	B	Origin: Turkic
Ka-Raushan 1	kaz	mother	1216	mother	ana	A	Origin: Turkic
Ka-Raushan 1	kaz	father	1217	father	akʲe	A	Origin: Turkic
Ka-Raushan 1	kaz	animal	619	animal	ʒanɨβar	A	Origin: Turkic
Ka-Raushan 1	kaz	fish	227	fish	balɜq	A	Origin: Turkic
Ka-Raushan 1	kaz	bird	937	bird	kʉs	A	Origin: Turkic
Ka-Raushan 1	kaz	dog	2009	dog	it	A	Origin: Turkic
Ka-Raushan 1	kaz	louse	1392	louse	pit	A	Origin: Turkic
Ka-Raushan 2	kaz	wife	1199	wife	qatɨn	B	Origin: Turkic
Ka-Raushan 2	kaz	husband	1200	husband	kʉjəwɪ	A	Origin: Turkic
Ka-Raushan 2	kaz	mother	1216	mother	ana	A	Origin: Turkic
Ka-Raushan 2	kaz	father	1217	father	akʲe	A	Origin: Turkic
Ka-Raushan 2	kaz	animal	619	animal	ʒanβar	A	Origin: Turkic
Ka-Raushan 2	kaz	fish	227	fish	balɜq	A	Origin: Turkic
Ka-Raushan 2	kaz	bird	937	bird	qʊs	A	Origin: Turkic
Ka-Raushan 2	kaz	dog	2009	dog	it	A	Origin: Turkic
Ka-Raushan 2	kaz	louse	1392	louse	bit	A	Origin: Turkic
Ka-Raushan 3	kaz	wife	1199	wife	qatɨn	B	Origin: Turkic
Ka-Raushan 3	kaz	husband	1200	husband	jer	D	Origin: Turkic
Ka-Raushan 3	kaz	mother	1216	mother	ana	A	Origin: Turkic
Ka-Raushan 3	kaz	father	1217	father	akʲe	A	Origin: Turkic
Ka-Raushan 3	kaz	animal	619	animal	hajwan	B	Origin: Arabian
Ka-Raushan 3	kaz	fish	227	fish	balɜq	A	Origin: Turkic
Ka-Raushan 3	kaz	bird	937	bird	kʊs	A	Origin: Turkic
Ka-Raushan 3	kaz	dog	2009	dog	it	A	Origin: Turkic
Ka-Raushan 3	kaz	louse	1392	louse	bit	A	Origin: Turkic
Ka-Raushan 4	kaz	wife	1199	wife	hajel	A	Origin: Turkic
Ka-Raushan 4	kaz	husband	1200	husband	jer	D	Origin: Turkic
Ka-Raushan 4	kaz	mother	1216	mother	ana	A	Origin: Turkic
Ka-Raushan 4	kaz	father	1217	father	ata	B	Origin: Turkic
Ka-Raushan 4	kaz	animal	619	animal	hajwan	B	Origin: Arabian
Ka-Raushan 4	kaz	fish	227	fish	balɜq	A	Origin: Turkic
Ka-Raushan 4	kaz	bird	937	bird	kʊs	A	Origin: Turkic
Ka-Raushan 4	kaz	dog	2009	dog	it	A	Origin: Turkic
Ka-Raushan 4	kaz	louse	1392	louse	bit	A	Origin: Turkic
Ki-Akmuz 1	kir	wife	1199	wife	ajal	A	Origin: Turkic
Ki-Akmuz 1	kir	husband	1200	husband	kyjœː	A	Origin: Turkic
Ki-Akmuz 1	kir	mother	1216	mother	ɛnɛ	A	Origin: Turkic
Ki-Akmuz 1	kir	father	1217	father	ata	B	Origin: Turkic
Ki-Akmuz 1	kir	animal	619	animal	mal	C	Origin: Turkic
Ki-Akmuz 1	kir	fish	227	fish	balɨq	A	Origin: Turkic
Ki-Akmuz 1	kir	bird	937	bird	ʧimʧiq	B	Origin: Turkic
Ki-Akmuz 1	kir	dog	2009	dog	itʲ	A	Origin: Turkic
Ki-Akmuz 1	kir	louse	1392	louse	bit	A	Origin: Turkic
Ki-Akmuz 2	kir	wife	1199	wife	ajal	A	Origin: Turkic
Ki-Akmuz 2	kir	husband	1200	husband	gyjøː	A	Origin: Turkic
Ki-Akmuz 2	kir	mother	1216	mother	ɛnɛ	A	Origin: Turkic
Ki-Akmuz 2	kir	father	1217	father	ata	B	Origin: Turkic
Ki-Akmuz 2	kir	animal	619	animal	ajvan	B	Origin: Arabian
Ki-Akmuz 2	kir	fish	227	fish	balɨq	A	Origin: Turkic
Ki-Akmuz 2	kir	bird	937	bird	kuʃ	A	Origin: Turkic
Ki-Akmuz 2	kir	dog	2009	dog	itʲ	A	Origin: Turkic
Ki-Akmuz 2	kir	louse	1392	louse	bit	A	Origin: Turkic
Ki-Akmuz 3	kir	wife	1199	wife	ajal	A	Origin: Turkic
Ki-Akmuz 3	kir	husband	1200	husband	ɛr	D	Origin: Turkic
Ki-Akmuz 3	kir	mother	1216	mother	ɛnɛ	A	Origin: Turkic
Ki-Akmuz 3	kir	father	1217	father	ata	B	Origin: Turkic
Ki-Akmuz 3	kir	animal	619	animal	mal	C	Origin: Turkic
Ki-Akmuz 3	kir	fish	227	fish	balɨq	A	Origin: Turkic
Ki-Akmuz 3	kir	bird	937	bird	qanattø	D	Origin: Turkic
Ki-Akmuz 3	kir	dog	2009	dog	it	A	Origin: Turkic
Ki-Akmuz 3	kir	louse	1392	louse	bit	A	Origin: Turkic
Ki-Barskoon	kir	wife	1199	wife	aja	A	Origin: Turkic
Ki-Barskoon	kir	husband	1200	husband	kyjœː	A	Origin: Turkic
Ki-Barskoon	kir	mother	1216	mother	enɛ	A	Origin: Turkic
Ki-Barskoon	kir	father	1217	father	ata	B	Origin: Turkic
Ki-Barskoon	kir	animal	619	animal	ʤanɨβar	A	Origin: Turkic
Ki-Barskoon	kir	fish	227	fish	balɨq	A	Origin: Turkic
Ki-Barskoon	kir	bird	937	bird	qanattuː	D	Origin: Turkic
Ki-Barskoon	kir	dog	2009	dog	it	A	Origin: Turkic
Ki-Barskoon	kir	louse	1392	louse	bit	A	Origin: Turkic
Ki-Kulanak 1	kir	wife	1199	wife	ajal	A	Origin: Turkic
Ki-Kulanak 1	kir	husband	1200	husband	kyjøː	A	Origin: Turkic
Ki-Kulanak 1	kir	mother	1216	mother	apa	C	Origin: Turkic
Ki-Kulanak 1	kir	father	1217	father	ata	B	Origin: Turkic
Ki-Kulanak 1	kir	animal	619	animal	mal	C	Origin: Turkic
Ki-Kulanak 1	kir	fish	227	fish	balɨq	A	Origin: Turkic
Ki-Kulanak 1	kir	bird	937	bird	kuʃ	A	Origin: Turkic
Ki-Kulanak 1	kir	dog	2009	dog	itʲ	A	Origin: Turkic
Ki-Kulanak 1	kir	louse	1392	louse	bit	A	Origin: Turkic
Ki-Kulanak 2	kir	wife	1199	wife	ajal	A	Origin: Turkic
Ki-Kulanak 2	kir	husband	1200	husband	gyjøː	A	Origin: Turkic
Ki-Kulanak 2	kir	mother	1216	mother	ɛne	A	Origin: Turkic
Ki-Kulanak 2	kir	father	1217	father	ata	B	Origin: Turkic
Ki-Kulanak 2	kir	animal	619	animal	ʤanɨβar	A	Origin: Turkic
Ki-Kulanak 2	kir	fish	227	fish	balɨq	A	Origin: Turkic
Ki-Kulanak 2	kir	bird	937	bird	ʧimʧik	B	Origin: Turkic
Ki-Kulanak 2	kir	dog	2009	dog	itʲ	A	Origin: Turkic
Ki-Kulanak 2	kir	louse	1392	louse	bit	A	Origin: Turkic
Ki-Kulanak 3	kir	wife	1199	wife	ajal	A	Origin: Turkic
Ki-Kulanak 3	kir	husband	1200	husband	gyjøː	A	Origin: Turkic
Ki-Kulanak 3	kir	mother	1216	mother	enɛ	A	Origin: Turkic
Ki-Kulanak 3	kir	father	1217	father	ata	B	Origin: Turkic
Ki-Kulanak 3	kir	animal	619	animal	ajβan	B	Origin: Arabian
Ki-Kulanak 3	kir	fish	227	fish	balɨq	A	Origin: Turkic
Ki-Kulanak 3	kir	bird	937	bird	ʤimʧiq	B	Origin: Turkic
Ki-Kulanak 3	kir	dog	2009	dog	itʲ	A	Origin: Turkic
Ki-Kulanak 3	kir	louse	1392	louse	bit	A	Origin: Turkic
Ki-Kulanak 4	kir	wife	1199	wife	ajal	A	Origin: Turkic
Ki-Kulanak 4	kir	husband	1200	husband	gyjøː	A	Origin: Turkic
Ki-Kulanak 4	kir	mother	1216	mother	ɛne	A	Origin: Turkic
Ki-Kulanak 4	kir	father	1217	father	ata	B	Origin: Turkic
Ki-Kulanak 4	kir	animal	619	animal	mal	C	Origin: Turkic
Ki-Kulanak 4	kir	fish	227	fish	balɨq	A	Origin: Turkic
Ki-Kulanak 4	kir	bird	937	bird	ʧimʧik	B	Origin: Turkic
Ki-Kulanak 4	kir	dog	2009	dog	itʲ	A	Origin: Turkic
Ki-Kulanak 4	kir	louse	1392	louse	bit	A	Origin: Turkic
Ki-Kulanak 5	kir	wife	1199	wife	ajal	A	Origin: Turkic
Ki-Kulanak 5	kir	husband	1200	husband	gyjøː	A	Origin: Turkic
Ki-Kulanak 5	kir	mother	1216	mother	ɛne	A	Origin: Turkic
Ki-Kulanak 5	kir	father	1217	father	ata	B	Origin: Turkic
Ki-Kulanak 5	kir	animal	619	animal	ʤanɨβar	A	Origin: Turkic
Ki-Kulanak 5	kir	fish	227	fish	balɨq	A	Origin: Turkic
Ki-Kulanak 5	kir	bird	937	bird	ʤimʧik	B	Origin: Turkic
Ki-Kulanak 5	kir	dog	2009	dog	itʲ	A	Origin: Turkic
Ki-Kulanak 5	kir	louse	1392	louse	bit	A	Origin: Turkic
Ki-Orday 1	kir	wife	1199	wife	katɨn	B	Origin: Turkic
Ki-Orday 1	kir	husband	1200	husband	er	D	Origin: Turkic
Ki-Orday 1	kir	mother	1216	mother	ɛnɛ	A	Origin: Turkic
Ki-Orday 1	kir	father	1217	father	ata	B	Origin: Turkic
Ki-Orday 1	kir	animal	619	animal	ʒanɨβar	A	Origin: Turkic
Ki-Orday 1	kir	fish	227	fish	balɨq	A	Origin: Turkic
Ki-Orday 1	kir	bird	937	bird	kuʃ	A	Origin: Turkic
Ki-Orday 1	kir	dog	2009	dog	it	A	Origin: Turkic
Ki-Orday 1	kir	louse	1392	louse	pit	A	Origin: Turkic
Ki-Orday 2	kir	wife	1199	wife	xɔtɨn	B	Origin: Turkic
Ki-Orday 2	kir	husband	1200	husband	er	D	Origin: Turkic
Ki-Orday 2	kir	mother	1216	mother	ɒpa	C	Origin: Turkic
Ki-Orday 2	kir	father	1217	father	ɒta	B	Origin: Turkic
Ki-Orday 2	kir	animal	619	animal	hajβan	B	Origin: Arabian
Ki-Orday 2	kir	fish	227	fish	balɨq	A	Origin: Turkic
Ki-Orday 2	kir	bird	937	bird	kuʃ	A	Origin: Turkic
Ki-Orday 2	kir	dog	2009	dog	it	A	Origin: Turkic
Ki-Orday 2	kir	louse	1392	louse	pit	A	Origin: Turkic
Ki-Orday 3	kir	wife	1199	wife	ajal	A	Origin: Turkic
Ki-Orday 3	kir	husband	1200	husband	ɪrkɛk	B	Origin: Turkic
Ki-Orday 3	kir	mother	1216	mother	enɛ	A	Origin: Turkic
Ki-Orday 3	kir	father	1217	father	ata	B	Origin: Turkic
Ki-Orday 3	kir	animal	619	animal	ajβan	B	Origin: Arabian
Ki-Orday 3	kir	fish	227	fish	balɜq	A	Origin: Turkic
Ki-Orday 3	kir	bird	937	bird	kuʃ	A	Origin: Turkic
Ki-Orday 3	kir	dog	2009	dog	it	A	Origin: Turkic
Ki-Orday 3	kir	louse	1392	louse	pit	A	Origin: Turkic
Ki-Orday 4	kir	wife	1199	wife	ajal	A	Origin: Turkic
Ki-Orday 4	kir	husband	1200	husband	eʃ	D	Origin: Turkic
Ki-Orday 4	kir	mother	1216	mother	ɒpa	C	Origin: Turkic
